$GNGGA,081459.000,3117.0580460,N,12109.6656498,E,4,23,0.66,5.525,M,9.011,M,1.0,0010*61
$GNGGA,081459.200,3117.0582533,N,12109.6664846,E,4,23,0.66,5.499,M,9.011,M,1.0,0010*6E
$GNGGA,081459.400,3117.0584522,N,12109.6673554,E,4,23,0.66,5.471,M,9.011,M,1.0,0010*60
$GNGGA,081459.600,3117.0586433,N,12109.6682504,E,4,23,0.66,5.462,M,9.011,M,1.0,0010*68
$GNGGA,081459.800,3117.0588470,N,12109.6691534,E,4,23,0.66,5.425,M,9.011,M,1.0,0010*6D
$GNGGA,081500.000,3117.0590765,N,12109.6700751,E,4,23,0.66,5.401,M,9.011,M,1.0,0010*68
$GNGGA,081500.200,3117.0593114,N,12109.6710253,E,4,23,0.66,5.345,M,9.011,M,1.0,0010*68
$GNGGA,081500.400,3117.0595393,N,12109.6719886,E,4,23,0.66,5.323,M,9.011,M,1.0,0010*6E
$GNGGA,081500.600,3117.0597885,N,12109.6729706,E,4,23,0.66,5.287,M,9.011,M,1.0,0010*69
$GNGGA,081500.800,3117.0600443,N,12109.6739620,E,4,23,0.66,5.264,M,9.011,M,1.0,0010*65
$GNGGA,081501.000,3117.0603065,N,12109.6749586,E,4,23,0.66,5.179,M,9.011,M,1.0,0010*68
$GNGGA,081501.200,3117.0605880,N,12109.6759856,E,4,23,0.66,5.187,M,9.011,M,1.0,0010*6F
$GNGGA,081501.400,3117.0608732,N,12109.6770219,E,4,23,0.66,5.209,M,9.011,M,1.0,0010*6D
$GNGGA,081501.600,3117.0611468,N,12109.6780722,E,4,23,0.66,5.209,M,9.011,M,1.0,0010*69
$GNGGA,081501.800,3117.0614270,N,12109.6791185,E,4,23,0.66,5.202,M,9.011,M,1.0,0010*6D
$GNGGA,081502.000,3117.0616979,N,12109.6801700,E,4,23,0.66,5.255,M,9.011,M,1.0,0010*69
$GNGGA,081502.200,3117.0619710,N,12109.6812250,E,4,23,0.66,5.270,M,9.011,M,1.0,0010*60
$GNGGA,081502.400,3117.0622474,N,12109.6822831,E,4,23,0.66,5.302,M,9.011,M,1.0,0010*65
$GNGGA,081502.600,3117.0625251,N,12109.6833460,E,4,23,0.66,5.325,M,9.011,M,1.0,0010*6C
$GNGGA,081502.800,3117.0627993,N,12109.6844285,E,4,23,0.66,5.286,M,9.012,M,1.0,0010*63
$GNGGA,081503.000,3117.0630795,N,12109.6855140,E,4,23,0.66,5.287,M,9.012,M,1.0,0010*6F
$GNGGA,081503.200,3117.0633521,N,12109.6866118,E,4,23,0.66,5.262,M,9.012,M,1.0,0010*65
$GNGGA,081503.400,3117.0636278,N,12109.6877271,E,4,23,0.66,5.268,M,9.012,M,1.0,0010*6B
$GNGGA,081503.600,3117.0639023,N,12109.6888470,E,4,23,0.66,5.258,M,9.012,M,1.0,0010*6E
$GNGGA,081503.800,3117.0641872,N,12109.6899786,E,4,23,0.66,5.248,M,9.012,M,1.0,0010*68
$GNGGA,081504.000,3117.0644620,N,12109.6911372,E,4,23,0.66,5.259,M,9.012,M,1.0,0010*65
$GNGGA,081504.200,3117.0647398,N,12109.6923011,E,4,23,0.66,5.266,M,9.012,M,1.0,0010*69
$GNGGA,081504.400,3117.0650196,N,12109.6934775,E,4,23,0.66,5.233,M,9.012,M,1.0,0010*66
$GNGGA,081504.600,3117.0653005,N,12109.6946477,E,4,23,0.66,5.212,M,9.012,M,1.0,0010*6B
$GNGGA,081504.800,3117.0655779,N,12109.6958362,E,4,23,0.66,5.213,M,9.012,M,1.0,0010*62
$GNGGA,081505.000,3117.0658710,N,12109.6970308,E,4,23,0.66,5.237,M,9.012,M,1.0,0010*69
$GNGGA,081505.200,3117.0661575,N,12109.6982297,E,4,22,0.67,5.238,M,9.012,M,1.0,0010*65
$GNGGA,081505.400,3117.0664440,N,12109.6994433,E,4,23,0.66,5.232,M,9.012,M,1.0,0010*64
$GNGGA,081505.600,3117.0667377,N,12109.7006625,E,4,23,0.66,5.260,M,9.012,M,1.0,0010*67
$GNGGA,081505.800,3117.0670214,N,12109.7018925,E,4,23,0.66,5.265,M,9.012,M,1.0,0010*6E
$GNGGA,081506.000,3117.0673094,N,12109.7031188,E,4,23,0.66,5.233,M,9.012,M,1.0,0010*6B
$GNGGA,081506.200,3117.0675944,N,12109.7043585,E,4,23,0.66,5.216,M,9.012,M,1.0,0010*60
$GNGGA,081506.400,3117.0678856,N,12109.7056046,E,4,24,0.64,5.215,M,9.012,M,1.0,0010*61
$GNGGA,081506.600,3117.0681677,N,12109.7068666,E,4,24,0.64,5.221,M,9.012,M,1.0,0010*66
$GNGGA,081506.800,3117.0684605,N,12109.7081243,E,4,24,0.64,5.250,M,9.012,M,1.0,0010*6A
$GNGGA,081507.000,3117.0687545,N,12109.7093990,E,4,24,0.64,5.241,M,9.012,M,1.0,0010*61
$GNGGA,081507.200,3117.0690425,N,12109.7106733,E,4,24,0.64,5.214,M,9.012,M,1.0,0010*68
